#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE3681
#Date Time: 2020-09-21 11:16:00.463
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.00182007,0.9077332718660153,4.377306044958154
-0.00181944,0.9077332718660153,4.373623952627967
-0.00181881,0.9040829074339434,4.373623952627965
-0.00181818,0.9077332718660153,4.377306044958156
-0.00181755,0.9077332718660153,4.380988137288344
-0.00181692,0.9150340007301589,4.377306044958154
-0.00181629,0.9186843651622292,4.373623952627967
-0.00181566,0.9150340007301589,4.377306044958154
-0.00181503,0.9150340007301589,4.380988137288344
-0.0018144,0.9150340007301589,4.377306044958156
-0.00181377,0.9223347295943027,4.380988137288344
-0.00181314,0.9223347295943044,4.377306044958153
-0.00181251,0.9259850940263745,4.373623952627965
-0.00181188,0.9259850940263745,4.377306044958154
-0.00181125,0.9259850940263779,4.380988137288342
-0.00181062,0.9332858228905182,4.377306044958154
-0.00180999,0.9296354584584464,4.380988137288344
-0.00180936,0.9296354584584464,4.380988137288344
-0.00180873,0.9296354584584464,4.380988137288344
-0.0018081,0.9332858228905182,4.384670229618528
-0.00180747,0.9332858228905182,4.373623952627965
-0.00180684,0.9369361873225901,4.380988137288344
-0.00180621,0.9332858228905182,4.38835232194872
-0.00180558,0.9332858228905182,4.384670229618533
-0.00180495,0.9332858228905182,4.380988137288344
-0.00180432,0.9332858228905182,4.373623952627969
-0.00180369,0.9296354584584464,4.369941860297776
-0.00180306,0.9332858228905215,4.373623952627965
-0.00180243,0.940586551754662,4.373623952627965
-0.0018018,0.9478872806188057,4.373623952627965
-0.00180117,0.9478872806188057,4.377306044958156
-0.00180054,0.9478872806188057,4.380988137288344
-0.00179991,0.9478872806188057,4.380988137288344
-0.00179928,0.9515376450508758,4.377306044958156
-0.00179865,0.9478872806188057,4.380988137288344
-0.00179802,0.9515376450508775,4.373623952627965
-0.00179739,0.9515376450508775,4.373623952627965
-0.00179676,0.9551880094829494,4.377306044958154
-0.00179613,0.9588383739150212,4.377306044958154
-0.0017955,0.9588383739150212,4.377306044958154
-0.00179487,0.962488738347093,4.377306044958154
-0.00179424,0.962488738347093,4.380988137288342
-0.00179361,0.9588383739150212,4.384670229618533
-0.00179298,0.9551880094829494,4.377306044958154
-0.00179235,0.962488738347093,4.373623952627965
-0.00179172,0.9661391027791649,4.373623952627965
-0.00179109,0.9697894672112385,4.373623952627967
-0.00179046,0.9734398316433086,4.377306044958154
-0.00178983,0.9734398316433086,4.380988137288344
-0.0017892,0.9734398316433086,4.377306044958156
-0.00178857,0.9734398316433086,4.373623952627965
-0.00178794,0.9734398316433086,4.369941860297776
-0.00178731,0.9661391027791683,4.377306044958151
-0.00178668,0.9697894672112368,4.373623952627965
-0.00178605,0.9734398316433103,4.373623952627967
-0.00178542,0.9770901960753805,4.377306044958154
-0.00178479,0.9734398316433086,4.373623952627965
-0.00178416,0.9734398316433086,4.38098813728834
-0.00178353,0.9734398316433086,4.384670229618533
-0.0017829,0.9734398316433086,4.384670229618533
-0.00178227,0.9734398316433086,4.384670229618533
-0.00178164,0.9734398316433086,4.380988137288344
-0.00178101,0.980740560507454,4.380988137288342
-0.00178038,0.9843909249395242,4.377306044958154
-0.00177975,0.9843909249395242,4.373623952627965
-0.00177912,0.980740560507454,4.373623952627965
-0.00177849,0.9843909249395242,4.373623952627965
-0.00177786,0.9843909249395242,4.373623952627965
-0.00177723,0.9843909249395242,4.369941860297778
-0.0017766,0.9843909249395242,4.373623952627965
-0.00177597,0.9807405605074523,4.377306044958153
-0.00177534,0.9807405605074523,4.373623952627965
-0.00177471,0.9807405605074523,4.373623952627965
-0.00177408,0.9880412893715977,4.373623952627965
-0.00177345,0.9916916538036679,4.373623952627965
-0.00177282,0.9916916538036679,4.373623952627965
-0.00177219,0.9880412893715977,4.377306044958153
-0.00177156,0.9916916538036679,4.377306044958154
-0.00177093,0.9880412893715961,4.377306044958156
-0.0017703,0.9880412893715961,4.380988137288344
-0.00176967,0.9916916538036679,4.380988137288344
-0.00176904,0.9880412893715961,4.38098813728834
-0.00176841,0.9880412893715961,4.373623952627965
-0.00176778,0.9843909249395242,4.377306044958154
-0.00176715,0.9880412893715944,4.373623952627967
-0.00176652,0.9916916538036679,4.373623952627965
-0.00176589,0.9953420182357398,4.377306044958154
-0.00176526,0.9916916538036679,4.377306044958154
-0.00176463,0.9916916538036679,4.380988137288344
-0.001764,0.9953420182357398,4.380988137288344
-0.00176337,0.9953420182357398,4.380988137288344
-0.00176274,0.9953420182357398,4.380988137288344
-0.00176211,0.9953420182357398,4.380988137288344
-0.00176148,0.9953420182357398,4.377306044958154
-0.00176085,0.9989923826678115,4.380988137288344
-0.00176022,0.9953420182357398,4.377306044958154
-0.00175959,0.9989923826678115,4.377306044958154
-0.00175896,0.9916916538036712,4.380988137288344
-0.00175833,0.9989923826678115,4.380988137288344
-0.0017577,0.9989923826678115,4.377306044958154
