#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AE3681
#Date Time: 2020-09-23 10:21:12.901
#Start: 1000 Hz
#Stop: 1e+06 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.44198 V
#Offset: -0.00025017 V
#Relative: no
#Channel: Channel 2
#Range: 5.4844 V
#Offset: 0.000101632 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
4365.158322401666,0.02594993970664951,-6.020837322954113,-0.5748800000081893
4570.881896148752,0.02586561702475654,-6.020646887666842,-0.6060553022775252
4786.30092322639,0.0269791921746108,-6.021664415241192,-0.632909277620854
5011.872336272731,0.02707400925491175,-6.021070415797258,-0.6600482424082657
5248.074602497729,0.02638750844677043,-6.021756336396102,-0.6869907501164221
5495.408738576255,0.02901073191696238,-6.02097672604692,-0.7196519729289967
5754.399373371579,0.02963931864023068,-6.021884182515665,-0.747723364592062
6025.595860743581,0.02941390123811759,-6.022271518298973,-0.7826991974105297
6309.573444801938,0.02970448535811504,-6.021508040043252,-0.8186876886252854
6606.934480075965,0.03025905729872255,-6.022847817421576,-0.8624004511498526
6918.309709189371,0.0229136032681509,-6.022668445115402,-0.8981589900517619
7244.359600749907,0.03142546502076358,-6.022413226409901,-0.9424214802858586
7585.775750291845,0.03309445860841635,-6.023460941817184,-0.9834456383600383
7943.282347242822,0.03323110391921422,-6.023774253571591,-1.026294435860521
8317.637711026719,0.03181273432865683,-6.024568948026022,-1.070748367790415
8709.635899560815,0.02964776445385345,-6.024964801920008,-1.123985681830419
9120.108393559107,0.0267669578048976,-6.022884781870241,-1.173391874877126
9549.925860214371,0.02846990851369008,-6.02381395467255,-1.22994060148261
10000,0.03303553388091529,-6.024675837137399,-1.285671105220302
10471.28548050901,0.03703695701298124,-6.023531664729338,-1.352909554210498
10964.78196143186,0.03855672502351017,-6.025120209859973,-1.409548303907217
11481.53621496883,0.03871586375323043,-6.023771772409448,-1.485043833899098
12022.64434617414,0.04018481273794298,-6.024921860609243,-1.544986736696348
12589.25411794168,0.02445108501258241,-6.023621660505692,-1.626365651019142
13182.56738556408,0.04152283342797658,-6.025957348923798,-1.695447357555427
13803.84264602886,0.04107855750256836,-6.025258804144084,-1.781947786133472
14454.39770745929,0.03454094775642526,-6.024429074706712,-1.869877803252365
15135.61248436209,0.04395320196244398,-6.025681961557012,-1.953480748245966
15848.93192461115,0.04299243695538876,-6.026332047792783,-2.053710824577806
16595.86907437562,0.04439388670012591,-6.025827699331049,-2.155085187103936
17378.00828749377,0.0457987829302512,-6.026645049207343,-2.255661127518408
18197.00858609984,0.0420078032153092,-6.024662629855894,-2.370898892560234
19054.6071796325,0.04808363291047994,-6.02609941770249,-2.478457347384506
19952.62314968881,0.04516171862954338,-6.025964136469794,-2.609229944094125
20892.9613085404,0.04908217418766451,-6.027163797937503,-2.744316784498835
21877.61623949554,0.0496298667199925,-6.02850610810742,-2.871227258227484
22908.67652767775,0.04978399993009481,-6.027951305062505,-3.02302951310503
23988.32919019491,0.05127963348225627,-6.027954330322459,-3.168165220057077
25118.86431509582,0.04186585661335429,-6.030395350244676,-3.344922511482082
26302.67991895385,0.05420117728777717,-6.029149895436692,-3.518031287527805
27542.28703338168,0.05361822176764586,-6.02959041875473,-3.700801794223921
28840.31503126609,0.04596326539563078,-6.030527264553019,-3.90941605476873
30199.51720402019,0.05546626567007222,-6.031154967463246,-4.104898479350855
31622.77660168381,0.05853031697741044,-6.033248208503343,-4.346581666067408
33113.11214825913,0.06011098605662391,-6.035510294616827,-4.60470785592041
34673.68504525317,0.06004277248801063,-6.037701367103748,-4.877341046019694
36307.80547701017,0.06270227743273056,-6.038263241161546,-5.158690626544342
38018.93963205613,0.06333858880861126,-6.043093025592064,-5.480111736873539
