  .962447	6.340059E-3	  .962447	-4.426765E-1
  .962448	6.340059E-3	  .962448	-4.426765E-1
  .962448	6.340059E-3	  .962448	-4.426765E-1
  .962448	6.340059E-3	  .962448	-4.426765E-1
  .962448	6.340059E-3	  .962448	-4.426765E-1
  .962448	6.340059E-3	  .962448	-4.426765E-1
  .962449	6.340059E-3	  .962449	-4.426765E-1
  .962449	6.340059E-3	  .962449	-4.426765E-1
  .962449	6.340059E-3	  .962449	-4.001744E-1
  .962449	6.340059E-3	  .962449	-4.426765E-1
  .962449	6.340059E-3	  .962449	-4.426765E-1
  .962450	6.340059E-3	  .962450	-4.426765E-1
  .962450	6.340059E-3	  .962450	-4.001744E-1
  .962450	6.340059E-3	  .962450	-4.426765E-1
  .962450	6.340059E-3	  .962450	-4.426765E-1
  .962450	6.340059E-3	  .962450	-4.426765E-1
  .962451	6.340059E-3	  .962451	-4.426765E-1
  .962451	6.340059E-3	  .962451	-4.426765E-1
  .962451	6.340059E-3	  .962451	-4.426765E-1
  .962451	6.340059E-3	  .962451	-4.426765E-1
  .962451	6.340059E-3	  .962451	-4.426765E-1
  .962452	6.340059E-3	  .962452	-4.426765E-1
  .962452	6.340059E-3	  .962452	-4.426765E-1
  .962452	6.340059E-3	  .962452	-4.426765E-1
  .962452	6.340059E-3	  .962452	-4.426765E-1
  .962452	6.340059E-3	  .962452	-4.426765E-1
  .962453	6.340059E-3	  .962453	-4.426765E-1
  .962453	-3.630894E-2	  .962453	-4.426765E-1
  .962453	6.340059E-3	  .962453	-4.426765E-1
  .962453	6.340059E-3	  .962453	-4.426765E-1
  .962453	6.340059E-3	  .962453	-4.426765E-1
  .962454	-3.630894E-2	  .962454	-4.426765E-1
  .962454	6.340059E-3	  .962454	-4.426765E-1
  .962454	6.340059E-3	  .962454	-4.426765E-1
  .962454	-3.630894E-2	  .962454	-4.001744E-1
  .962454	6.340059E-3	  .962454	-4.426765E-1
  .962455	6.340059E-3	  .962455	-4.426765E-1
  .962455	6.340059E-3	  .962455	-4.426765E-1
  .962455	6.340059E-3	  .962455	-4.426765E-1
  .962455	6.340059E-3	  .962455	-4.426765E-1
  .962455	6.340059E-3	  .962455	-4.426765E-1
  .962456	6.340059E-3	  .962456	-4.001744E-1
  .962456	6.340059E-3	  .962456	-4.426765E-1
  .962456	-3.630894E-2	  .962456	-4.426765E-1
  .962456	6.340059E-3	  .962456	-4.426765E-1
  .962456	6.340059E-3	  .962456	-4.426765E-1
  .962457	6.340059E-3	  .962457	-4.426765E-1
  .962457	6.340059E-3	  .962457	-4.426765E-1
  .962457	-3.630894E-2	  .962457	-4.426765E-1
  .962457	6.340059E-3	  .962457	-4.426765E-1
  .962457	6.340059E-3	  .962457	-4.426765E-1
  .962458	6.340059E-3	  .962458	-4.426765E-1
  .962458	6.340059E-3	  .962458	-4.426765E-1
  .962458	6.340059E-3	  .962458	-4.426765E-1
  .962458	-3.630894E-2	  .962458	-4.426765E-1
  .962458	-3.630894E-2	  .962458	-4.001744E-1
  .962459	6.340059E-3	  .962459	-4.426765E-1
  .962459	6.340059E-3	  .962459	-4.426765E-1
  .962459	6.340059E-3	  .962459	-4.001744E-1
  .962459	6.340059E-3	  .962459	-4.001744E-1
  .962459	6.340059E-3	  .962459	-4.426765E-1
  .962460	6.340059E-3	  .962460	-4.001744E-1
  .962460	6.340059E-3	  .962460	-4.426765E-1
  .962460	6.340059E-3	  .962460	-4.426765E-1
  .962460	6.340059E-3	  .962460	-4.001744E-1
  .962460	6.340059E-3	  .962460	-4.426765E-1
  .962461	-3.630894E-2	  .962461	-4.001744E-1
  .962461	6.340059E-3	  .962461	-4.001744E-1
  .962461	6.340059E-3	  .962461	-4.426765E-1
  .962461	6.340059E-3	  .962461	-4.426765E-1
  .962461	6.340059E-3	  .962461	-4.426765E-1
  .962462	6.340059E-3	  .962462	-4.426765E-1
  .962462	6.340059E-3	  .962462	-4.426765E-1
  .962462	6.340059E-3	  .962462	-4.426765E-1
  .962462	6.340059E-3	  .962462	-4.426765E-1
  .962462	6.340059E-3	  .962462	-4.426765E-1
  .962463	-3.630894E-2	  .962463	-4.426765E-1
  .962463	6.340059E-3	  .962463	-4.426765E-1
  .962463	6.340059E-3	  .962463	-4.426765E-1
  .962463	6.340059E-3	  .962463	-4.426765E-1
  .962463	-3.630894E-2	  .962463	-4.426765E-1
  .962464	6.340059E-3	  .962464	-4.426765E-1
  .962464	6.340059E-3	  .962464	-4.851786E-1
  .962464	-3.630894E-2	  .962464	-4.426765E-1
  .962464	6.340059E-3	  .962464	-4.426765E-1
  .962464	-3.630894E-2	  .962464	-4.426765E-1
  .962465	6.340059E-3	  .962465	-4.426765E-1
  .962465	6.340059E-3	  .962465	-4.851786E-1
  .962465	6.340059E-3	  .962465	-4.426765E-1
  .962465	6.340059E-3	  .962465	-4.426765E-1
  .962465	6.340059E-3	  .962465	-4.426765E-1
  .962466	6.340059E-3	  .962466	-4.426765E-1
  .962466	6.340059E-3	  .962466	-4.426765E-1
  .962466	6.340059E-3	  .962466	-4.426765E-1
  .962466	6.340059E-3	  .962466	-4.426765E-1
  .962466	6.340059E-3	  .962466	-4.851786E-1
  .962467	-3.630894E-2	  .962467	-4.426765E-1
  .962467	-3.630894E-2	  .962467	-4.426765E-1
  .962467	6.340059E-3	  .962467	-4.426765E-1
  .962467	6.340059E-3	  .962467	-4.426765E-1
  .962467	6.340059E-3	  .962467	-4.426765E-1
  .962468	6.340059E-3	  .962468	-4.426765E-1
  .962468	6.340059E-3	  .962468	-4.426765E-1
  .962468	6.340059E-3	  .962468	-4.001744E-1
  .962468	6.340059E-3	  .962468	-4.426765E-1
  .962468	6.340059E-3	  .962468	-4.426765E-1
  .962469	-3.630894E-2	  .962469	-4.426765E-1
  .962469	6.340059E-3	  .962469	-4.426765E-1
  .962469	6.340059E-3	  .962469	-4.426765E-1
  .962469	6.340059E-3	  .962469	-4.001744E-1
  .962469	-3.630894E-2	  .962469	-4.426765E-1
  .962470	6.340059E-3	  .962470	-4.426765E-1
  .962470	6.340059E-3	  .962470	-4.001744E-1
  .962470	6.340059E-3	  .962470	-4.426765E-1
  .962470	6.340059E-3	  .962470	-4.426765E-1
  .962470	6.340059E-3	  .962470	-4.426765E-1
  .962471	6.340059E-3	  .962471	-4.426765E-1
  .962471	6.340059E-3	  .962471	-4.426765E-1
  .962471	6.340059E-3	  .962471	-4.426765E-1
  .962471	6.340059E-3	  .962471	-4.001744E-1
  .962471	6.340059E-3	  .962471	-4.426765E-1
  .962472	6.340059E-3	  .962472	-4.426765E-1
  .962472	6.340059E-3	  .962472	-4.426765E-1
  .962472	6.340059E-3	  .962472	-4.426765E-1
  .962472	-3.630894E-2	  .962472	-4.426765E-1
  .962472	6.340059E-3	  .962472	-4.426765E-1
  .962473	6.340059E-3	  .962473	-4.426765E-1
  .962473	-3.630894E-2	  .962473	-4.001744E-1
  .962473	6.340059E-3	  .962473	-4.426765E-1
  .962473	6.340059E-3	  .962473	-4.426765E-1
  .962473	6.340059E-3	  .962473	-4.426765E-1
  .962474	-3.630894E-2	  .962474	-4.426765E-1
  .962474	6.340059E-3	  .962474	-4.001744E-1
  .962474	6.340059E-3	  .962474	-4.426765E-1
  .962474	-3.630894E-2	  .962474	-4.001744E-1
  .962474	6.340059E-3	  .962474	-4.426765E-1
  .962475	6.340059E-3	  .962475	-4.426765E-1
  .962475	6.340059E-3	  .962475	-4.001744E-1
  .962475	6.340059E-3	  .962475	-4.426765E-1
  .962475	-3.630894E-2	  .962475	-4.426765E-1
  .962475	6.340059E-3	  .962475	-4.426765E-1
  .962476	6.340059E-3	  .962476	-4.426765E-1
  .962476	6.340059E-3	  .962476	-4.426765E-1
  .962476	6.340059E-3	  .962476	-4.426765E-1
  .962476	6.340059E-3	  .962476	-4.426765E-1
  .962476	6.340059E-3	  .962476	-4.426765E-1
  .962477	6.340059E-3	  .962477	-4.426765E-1
  .962477	6.340059E-3	  .962477	-4.426765E-1
  .962477	-3.630894E-2	  .962477	-4.426765E-1
  .962477	6.340059E-3	  .962477	-4.426765E-1
  .962477	6.340059E-3	  .962477	-4.426765E-1
  .962478	6.340059E-3	  .962478	-4.426765E-1
  .962478	6.340059E-3	  .962478	-4.426765E-1
  .962478	6.340059E-3	  .962478	-4.426765E-1
  .962478	6.340059E-3	  .962478	-4.426765E-1
  .962478	6.340059E-3	  .962478	-4.426765E-1
  .962479	-3.630894E-2	  .962479	-4.426765E-1
  .962479	6.340059E-3	  .962479	-4.426765E-1
  .962479	6.340059E-3	  .962479	-4.426765E-1
  .962479	6.340059E-3	  .962479	-4.426765E-1
  .962479	6.340059E-3	  .962479	-4.426765E-1
  .962480	6.340059E-3	  .962480	-4.426765E-1
  .962480	6.340059E-3	  .962480	-4.426765E-1
  .962480	6.340059E-3	  .962480	-4.001744E-1
  .962480	6.340059E-3	  .962480	-4.426765E-1
  .962480	6.340059E-3	  .962480	-4.426765E-1
  .962481	6.340059E-3	  .962481	-4.426765E-1
  .962481	6.340059E-3	  .962481	-4.426765E-1
  .962481	6.340059E-3	  .962481	-4.426765E-1
  .962481	6.340059E-3	  .962481	-4.851786E-1
  .962481	6.340059E-3	  .962481	-4.426765E-1
  .962482	6.340059E-3	  .962482	-4.426765E-1
  .962482	6.340059E-3	  .962482	-4.426765E-1
  .962482	6.340059E-3	  .962482	-4.426765E-1
  .962482	6.340059E-3	  .962482	-4.426765E-1
  .962482	6.340059E-3	  .962482	-4.851786E-1
  .962483	6.340059E-3	  .962483	-4.426765E-1
  .962483	6.340059E-3	  .962483	-4.001744E-1
  .962483	6.340059E-3	  .962483	-4.426765E-1
  .962483	6.340059E-3	  .962483	-4.426765E-1
  .962483	6.340059E-3	  .962483	-4.001744E-1
  .962484	6.340059E-3	  .962484	-4.426765E-1
  .962484	6.340059E-3	  .962484	-4.001744E-1
  .962484	6.340059E-3	  .962484	-4.426765E-1
  .962484	6.340059E-3	  .962484	-4.426765E-1
  .962484	-3.630894E-2	  .962484	-4.426765E-1
  .962485	6.340059E-3	  .962485	-4.426765E-1
  .962485	6.340059E-3	  .962485	-4.426765E-1
  .962485	6.340059E-3	  .962485	-4.001744E-1
  .962485	6.340059E-3	  .962485	-4.426765E-1
  .962485	6.340059E-3	  .962485	-4.001744E-1
  .962486	6.340059E-3	  .962486	-4.426765E-1
  .962486	6.340059E-3	  .962486	-4.426765E-1
  .962486	6.340059E-3	  .962486	-4.001744E-1
  .962486	6.340059E-3	  .962486	-4.426765E-1
  .962486	6.340059E-3	  .962486	-4.426765E-1
  .962487	6.340059E-3	  .962487	-4.426765E-1
  .962487	6.340059E-3	  .962487	-4.426765E-1
  .962487	6.340059E-3	  .962487	-4.426765E-1
  .962487	6.340059E-3	  .962487	-4.426765E-1
  .962487	6.340059E-3	  .962487	-4.426765E-1
  .962488	6.340059E-3	  .962488	-4.426765E-1
  .962488	6.340059E-3	  .962488	-4.001744E-1
  .962488	6.340059E-3	  .962488	-4.426765E-1
  .962488	6.340059E-3	  .962488	-4.426765E-1
  .962488	6.340059E-3	  .962488	-4.426765E-1
  .962489	6.340059E-3	  .962489	-4.426765E-1
  .962489	6.340059E-3	  .962489	-4.426765E-1
  .962489	6.340059E-3	  .962489	-4.426765E-1
  .962489	6.340059E-3	  .962489	-4.001744E-1
  .962489	6.340059E-3	  .962489	-4.426765E-1
  .962490	6.340059E-3	  .962490	-4.426765E-1
  .962490	6.340059E-3	  .962490	-4.426765E-1
  .962490	6.340059E-3	  .962490	-4.001744E-1
  .962490	6.340059E-3	  .962490	-4.426765E-1
  .962490	-3.630894E-2	  .962490	-4.426765E-1
  .962491	6.340059E-3	  .962491	-4.426765E-1
  .962491	6.340059E-3	  .962491	-4.001744E-1
  .962491	6.340059E-3	  .962491	-4.426765E-1
  .962491	6.340059E-3	  .962491	-4.426765E-1
  .962491	6.340059E-3	  .962491	-4.426765E-1
  .962492	6.340059E-3	  .962492	-4.851786E-1
  .962492	6.340059E-3	  .962492	-4.426765E-1
  .962492	6.340059E-3	  .962492	-4.426765E-1
  .962492	6.340059E-3	  .962492	-4.426765E-1
  .962492	6.340059E-3	  .962492	-4.001744E-1
  .962493	6.340059E-3	  .962493	-4.001744E-1
  .962493	6.340059E-3	  .962493	-4.426765E-1
  .962493	6.340059E-3	  .962493	-4.426765E-1
  .962493	6.340059E-3	  .962493	-4.426765E-1
  .962493	6.340059E-3	  .962493	-4.426765E-1
  .962494	6.340059E-3	  .962494	-4.426765E-1
  .962494	6.340059E-3	  .962494	-4.426765E-1
  .962494	6.340059E-3	  .962494	-4.426765E-1
  .962494	6.340059E-3	  .962494	-4.426765E-1
  .962494	6.340059E-3	  .962494	-4.001744E-1
  .962495	6.340059E-3	  .962495	-4.001744E-1
  .962495	6.340059E-3	  .962495	-4.426765E-1
  .962495	-3.630894E-2	  .962495	-4.426765E-1
  .962495	6.340059E-3	  .962495	-4.426765E-1
  .962495	6.340059E-3	  .962495	-4.426765E-1
  .962496	6.340059E-3	  .962496	-4.001744E-1
  .962496	6.340059E-3	  .962496	-4.426765E-1
  .962496	6.340059E-3	  .962496	-4.001744E-1
  .962496	6.340059E-3	  .962496	-4.426765E-1
  .962496	6.340059E-3	  .962496	-4.426765E-1
  .962497	6.340059E-3	  .962497	-4.426765E-1
  .962497	6.340059E-3	  .962497	-4.426765E-1
  .962497	6.340059E-3	  .962497	-4.426765E-1
  .962497	6.340059E-3	  .962497	-4.426765E-1
  .962497	6.340059E-3	  .962497	-4.426765E-1
  .962498	6.340059E-3	  .962498	-4.426765E-1
  .962498	6.340059E-3	  .962498	-4.426765E-1
  .962498	-3.630894E-2	  .962498	-4.426765E-1
  .962498	6.340059E-3	  .962498	-4.001744E-1
  .962498	6.340059E-3	  .962498	-4.426765E-1
  .962499	6.340059E-3	  .962499	-4.001744E-1
  .962499	-3.630894E-2	  .962499	-4.426765E-1
  .962499	-3.630894E-2	  .962499	-4.426765E-1
  .962499	6.340059E-3	  .962499	-4.426765E-1
  .962499	-3.630894E-2	  .962499	-4.426765E-1
  .962500	6.340059E-3	  .962500	-4.426765E-1
  .962500	6.340059E-3	  .962500	-4.426765E-1
  .962500	6.340059E-3	  .962500	-4.426765E-1
  .962500	6.340059E-3	  .962500	-4.426765E-1
  .962500	6.340059E-3	  .962500	-4.001744E-1
  .962501	6.340059E-3	  .962501	-4.426765E-1
  .962501	6.340059E-3	  .962501	-4.426765E-1
  .962501	6.340059E-3	  .962501	-4.426765E-1
  .962501	6.340059E-3	  .962501	-4.426765E-1
  .962501	6.340059E-3	  .962501	-4.426765E-1
  .962502	6.340059E-3	  .962502	-4.426765E-1
  .962502	-3.630894E-2	  .962502	-4.426765E-1
  .962502	6.340059E-3	  .962502	-4.426765E-1
  .962502	6.340059E-3	  .962502	-4.426765E-1
  .962502	6.340059E-3	  .962502	-4.426765E-1
  .962503	6.340059E-3	  .962503	-4.001744E-1
  .962503	6.340059E-3	  .962503	-4.426765E-1
  .962503	6.340059E-3	  .962503	-4.426765E-1
  .962503	6.340059E-3	  .962503	-4.001744E-1
  .962503	6.340059E-3	  .962503	-4.426765E-1
  .962504	6.340059E-3	  .962504	-4.001744E-1
  .962504	6.340059E-3	  .962504	-4.426765E-1
  .962504	6.340059E-3	  .962504	-4.001744E-1
  .962504	6.340059E-3	  .962504	-4.426765E-1
  .962504	6.340059E-3	  .962504	-4.426765E-1
  .962505	6.340059E-3	  .962505	-4.426765E-1
  .962505	6.340059E-3	  .962505	-4.426765E-1
  .962505	6.340059E-3	  .962505	-4.001744E-1
  .962505	6.340059E-3	  .962505	-4.426765E-1
  .962505	-3.630894E-2	  .962505	-4.426765E-1
  .962506	6.340059E-3	  .962506	-4.001744E-1
  .962506	6.340059E-3	  .962506	-4.001744E-1
  .962506	6.340059E-3	  .962506	-4.426765E-1
  .962506	6.340059E-3	  .962506	-4.001744E-1
  .962506	6.340059E-3	  .962506	-4.426765E-1
  .962507	6.340059E-3	  .962507	-4.851786E-1
  .962507	6.340059E-3	  .962507	-4.426765E-1
  .962507	6.340059E-3	  .962507	-4.426765E-1
  .962507	6.340059E-3	  .962507	-4.426765E-1
  .962507	6.340059E-3	  .962507	-4.426765E-1
  .962508	6.340059E-3	  .962508	-4.001744E-1
  .962508	6.340059E-3	  .962508	-4.001744E-1
