#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE36B6
#Date Time: 2020-09-20 22:52:06.648
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Math 1: Function: C1 - C2
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 60 Hz
#Period: 16.6666667 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 60 Hz
#Period: 16.6666667 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 180 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
-0.01700535714285714,-0.1289413905966881,0.1295759890412818,-0.2585173796379698
-0.01699910714285715,-0.1259590458147736,0.1268938161002486,-0.2528528619150221
-0.01699285714285714,-0.1233080726752928,0.1242116431592144,-0.2475197158345072
-0.01698660714285714,-0.1206570995358144,0.1222000134534403,-0.2428571129892548
-0.01698035714285714,-0.1180061263963349,0.1191825688947779,-0.2371886952911128
-0.01697410714285714,-0.117343383111465,0.117170939189003,-0.234514322300468
-0.01696785714285715,-0.1150237816144203,0.1161651243361155,-0.2311889059505359
-0.01696160714285714,-0.1120414368325048,0.1134829513950811,-0.2255243882275858
-0.01695535714285714,-0.1097218353354612,0.110800778454049,-0.2205226137895102
-0.01694910714285714,-0.1077336054808515,0.1087891487482741,-0.2165227542291256
-0.01694285714285714,-0.1050826323413719,0.1057717041896117,-0.2108543365309836
-0.01693660714285715,-0.1024316592018923,0.1034248028662076,-0.2058564620681
-0.01693035714285714,-0.09944931441997661,0.1007426299251733,-0.2001919443451499
-0.01692410714285714,-0.09679834128049825,0.09839572860177026,-0.1951940698822685
-0.01691785714285714,-0.09481011142588856,0.09604882727836617,-0.1908589387042547
-0.01691160714285714,-0.09249050992884393,0.09303138271970376,-0.1855218926485477
-0.01690535714285715,-0.09116502335910415,0.09236083948444546,-0.1835258628435496
-0.01689910714285714,-0.08851405021962351,0.09034920977866916,-0.1788632599982927
-0.01689285714285714,-0.08619444872257993,0.08733176522000813,-0.173526213942588
-0.01688660714285714,-0.08354347558310037,0.08498486389660403,-0.1685283394797044
-0.01688035714285714,-0.08089250244362078,0.08263796257319994,-0.1635304650168207
-0.01687410714285715,-0.0782415293041412,0.08029106124979585,-0.158532590553937
-0.01686785714285714,-0.07559055616466073,0.07760888830876167,-0.1531994444734224
-0.01686160714285714,-0.07360232631005195,0.07559725860298766,-0.1491995849130396
-0.01685535714285714,-0.07095135317057237,0.0729150856619544,-0.1438664388325268
-0.01684910714285714,-0.06929449495839764,0.07023291272092116,-0.1395274076793188
-0.01684285714285715,-0.06730626510378795,0.06855655463277538,-0.1358628197365633
-0.01683660714285714,-0.06465529196430747,0.06721546816225724,-0.1318707601265647
-0.01683035714285714,-0.06266706210969869,0.06386275198596719,-0.1265298140956659
-0.01682410714285714,-0.06001608897021911,0.0615158506625631,-0.1215319396327822
-0.01681785714285714,-0.05736511583073954,0.05950422095678816,-0.1168693367875277
-0.01681160714285715,-0.05471414269125996,0.05682204801575491,-0.1115361907070149
-0.01680535714285714,-0.05239454119421412,0.05413987507472044,-0.1065344162689346
-0.01679910714285714,-0.04974356805473576,0.05145770213368842,-0.1012012701884242
-0.01679285714285714,-0.04742396655769113,0.04877552919265517,-0.09619949575034629
-0.01678660714285714,-0.04609847998795134,0.04642862786925107,-0.09252710785720242
-0.01678035714285715,-0.04411025013334166,0.04575808463399276,-0.08986833476733441
-0.01677410714285715,-0.04112790535142848,0.04341118331058974,-0.08453908866201823
-0.01676785714285714,-0.0388083038543825,0.04139955360481373,-0.08020785745919623
-0.01676160714285714,-0.03648870235733788,0.03838210904615133,-0.07487081140348921
-0.01675535714285714,-0.03350635757542335,0.03603520772274724,-0.06954156529817059
-0.01674910714285715,-0.03184949936324862,0.03368830639934314,-0.06553780576259176
-0.01674285714285715,-0.02886715458133545,0.03100613345831111,-0.05987328803964656
-0.01673660714285714,-0.02621618144185452,0.02832396051727664,-0.05454014195913116
-0.01673035714285714,-0.02389657994480989,0.0256417875762434,-0.04953836752105328
-0.01672410714285714,-0.02223972173263515,0.02295961463521015,-0.0451993363678453
-0.01671785714285715,-0.01958874859315558,0.02195379978232268,-0.04154254837547826
-0.01671160714285715,-0.0176005187385468,0.01994217007654866,-0.03754268881509545
-0.01670535714285714,-0.01461817395663137,0.01658945390025618,-0.03120762785688755
-0.01669910714285714,-0.01262994410202169,0.01457782419448124,-0.02720776829650293
-0.01669285714285714,-0.01031034260497706,0.01223092287107715,-0.02254126547605421
-0.01668660714285715,-0.007990741107932429,0.009548749930043903,-0.01753949103797633
-0.01668035714285715,-0.005671139610888854,0.007201848606640878,-0.01287298821752973
-0.01667410714285714,-0.002357423186538329,0.004854947283235718,-0.007212370469774047
-0.01666785714285714,-0.0003691933319286468,0.002172774342202469,-0.002541967674131116
-0.01666160714285714,0.001287664880246088,-0.0005093985988307797,0.001797063479076868
-0.01665535714285715,0.003607266377290718,-0.001179941834089092,0.00478720821137981
-0.01664910714285715,0.006258239516769088,-0.003526843157492117,0.009785082674261206
-0.01664285714285714,0.008246469371379976,-0.006209016098526433,0.01445548546990641
-0.01663660714285714,0.01023469922598966,-0.009226460657188839,0.0194611598831785
-0.01663035714285714,0.01288567236546924,-0.01056754712770546,0.0234532194931747
-0.01662410714285715,0.01586801714738376,-0.01358499168636787,0.02945300883375162
-0.01661785714285715,0.01818761864442733,-0.01593189300977089,0.03411951165419823
-0.01661160714285714,0.02050722014147302,-0.01861406595080521,0.03912128609227822
-0.01660535714285714,0.02382093656582249,-0.0209609672742093,0.04478190384003179
-0.01659910714285714,0.02481505149312733,-0.0233078685976134,0.04812292009074072
-0.01659285714285715,0.02680328134773701,-0.02464895506813002,0.05145223641586703
-0.01658660714285715,0.02912288284478059,-0.02699585639153304,0.05611873923631362
-0.01658035714285714,0.03177385598426122,-0.02967802933256736,0.06145188531682858
-0.01657410714285714,0.0344248291237408,-0.03202493065597145,0.06644975977971225
-0.01656785714285714,0.03707580226322037,-0.03437183197937554,0.07144763424259591
-0.01656160714285715,0.03972677540269995,-0.03705400492040879,0.07678078032310874
-0.01655535714285715,0.04171500525730873,-0.03973617786144082,0.08145118311874955
-0.01654910714285714,0.0443659783967892,-0.04241835080247529,0.08678432919926449
-0.01654285714285714,0.04701695153626878,-0.04476525212587938,0.09178220366214816
-0.01653660714285714,0.04867380974844351,-0.04677688183165432,0.09545069158009784
-0.01653035714285715,0.0506620396030532,-0.04811796830217095,0.09878000790522415
-0.01652410714285715,0.05298164110009677,-0.05046486962557397,0.1034465107256708
-0.01651785714285714,0.05596398588201235,-0.05281177094897913,0.1087757568309915
-0.01651160714285714,0.05828358737905698,-0.05515867227238323,0.1134422596514402
