#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE36B6
#Date Time: 2020-09-20 21:03:41.738
#Sample rate: 1.42857e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 20 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 10 kHz
#Period: 100 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00028668,0.7432287722920926,0.00820766345952728
-0.00028661,0.7468738603588769,0.007537120224268967
-0.00028654,0.7495248334983579,0.007201848606639811
-0.00028647,0.752507178280271,0.007201848606639811
-0.0002864,0.7541640364924458,0.006531305371381498
-0.00028633,0.7591346111289708,0.006866576989010655
-0.00028626,0.7607914693411447,0.006866576989010655
-0.00028619,0.765430672335234,0.006196033753752342
-0.00028612,0.7677502738322791,0.006866576989010502
-0.00028605,0.7687443887595835,0.006531305371381498
-0.00028598,0.771726733541498,0.006866576989010655
-0.00028591,0.7753718216082836,0.006866576989010349
-0.00028584,0.777691423105327,0.006196033753752342
-0.00028577,0.7806737678872416,0.006866576989010655
-0.0002857,0.7836561126691578,0.007537120224268814
-0.00028563,0.7873012007359406,0.007201848606639811
-0.00028556,0.7902835455178551,0.006531305371381498
-0.00028549,0.7919404037300316,0.006866576989010502
-0.00028542,0.7959168634392474,0.006531305371381651
-0.00028535,0.7975737216514239,0.007201848606639811
-0.00028528,0.7998933231484702,0.005860762136123491
-0.00028521,0.8035384112152513,0.006531305371381193
-0.00028514,0.8042011545001229,0.006531305371381498
-0.00028507,0.807846242566909,0.006866576989010502
-0.000285,0.8114913306336899,0.006531305371381651
-0.00028493,0.8131481888458664,0.005860762136123186
-0.00028486,0.8167932769126517,0.006196033753752189
-0.00028479,0.8187815067672596,0.005860762136123339
-0.00028472,0.8207697366218701,0.006196033753752342
-0.00028465,0.8240834530462208,0.005860762136123033
-0.00028458,0.8264030545432632,0.005525490518494183
-0.00028451,0.8290540276827438,0.005860762136123186
-0.00028444,0.8317050008222243,0.005860762136123033
-0.00028437,0.8336932306768322,0.005525490518494183
-0.0002843,0.8370069471011826,0.00552549051849403
-0.00028423,0.8383324336709237,0.005860762136123033
-0.00028416,0.8413147784528355,0.005525490518494183
-0.00028409,0.8436343799498816,0.006531305371381498
-0.00028402,0.8456226098044929,0.005525490518493877
-0.00028395,0.849267697871274,0.005190218900865027
-0.00028388,0.8522500426531902,0.005860762136123186
-0.00028381,0.8512559277258867,0.004519675665607172
-0.00028374,0.8542382725077985,0.005860762136122576
-0.00028367,0.8575519889321493,0.005190218900864874
-0.0002836,0.8602029620716299,0.005190218900864874
-0.00028353,0.8625225635686724,0.005190218900864874
-0.00028346,0.8648421650657181,0.006196033753752342
-0.00028339,0.8664990232778942,0.005525490518493877
-0.00028332,0.869481368059806,0.005190218900865027
-0.00028325,0.8711382262719821,0.00552549051849403
-0.00028318,0.8727950844841573,0.006196033753752037
-0.00028311,0.8737891994114613,0.005525490518494335
-0.00028304,0.8757774292660714,0.00384913243034825
-0.00028297,0.8794225173328563,0.004184404047978016
-0.0002829,0.8804166322601602,0.00552549051849342
-0.00028283,0.8824048621147703,0.004854947283235718
-0.00028276,0.8847244636118158,0.004854947283235718
-0.00028269,0.8863813218239889,0.004854947283235718
-0.00028262,0.8890322949634692,0.004519675665606562
-0.00028255,0.890689153175644,0.005190218900864874
-0.00028248,0.8930087546726875,0.004519675665606867
-0.00028241,0.8940028695999934,0.004519675665606562
-0.00028234,0.8976479576667779,0.004519675665606562
-0.00028227,0.8993048158789518,0.005190218900864569
-0.0002822,0.9006303024486925,0.004519675665606562
-0.00028213,0.9046067621579118,0.004519675665606562
-0.00028206,0.905932248727651,0.003849132430348555
-0.00028199,0.9082518502246962,0.004854947283235718
-0.00028192,0.9105714517217408,0.005190218900864874
-0.00028185,0.9115655666490452,0.004854947283235871
-0.00028178,0.9128910532187855,0.004184404047977406
-0.00028171,0.9158733980007,0.004184404047977406
-0.00028164,0.9162047696431348,0.003849132430348403
-0.00028157,0.9181929994977446,0.004184404047977406
-0.0002815,0.9195184860674844,0.003513860812719094
-0.00028143,0.921838087564528,0.002843317577461086
-0.00028136,0.9244890607040086,0.00384913243034825
-0.00028129,0.9251518039888785,0.003178589195089937
-0.00028122,0.9281341487707917,0.004519675665605952
-0.00028115,0.928796892055663,0.003513860812719094
-0.00028108,0.9301223786254027,0.004184404047977406
-0.00028101,0.9317792368375767,0.003513860812719398
-0.00028094,0.9350929532619269,0.00384913243034825
-0.00028087,0.934761581619492,0.00384913243034825
-0.0002808,0.9364184398316659,0.00384913243034825
-0.00028073,0.9377439264014065,0.00384913243034825
-0.00028066,0.9397321562560161,0.00384913243034825
-0.00028059,0.9423831293954945,0.004184404047977253
-0.00028052,0.9440399876076705,0.003513860812719094
-0.00028045,0.9460282174622802,0.00384913243034825
-0.00028038,0.946359589104715,0.003513860812719246
-0.00028031,0.9473537040320199,0.003513860812719094
-0.00028024,0.9493419338866296,0.003178589195089937
-0.0002801700000000001,0.9516615353836733,0.003513860812718941
-0.0002801,0.9523242786685442,0.002843317577460781
-0.00028003,0.9526556503109791,0.003513860812719094
-0.0002799600000000001,0.9539811368807183,0.002843317577461086
-0.00027989,0.9566321100201984,0.002508045959831625
-0.00027982,0.9569634816626335,0.001837502724573313
-0.0002797500000000001,0.9569634816626335,0.003513860812718331
-0.00027968,0.959283083159678,0.003178589195089937
-0.00027961,0.9612713130142877,0.002843317577460781
-0.0002795400000000001,0.9609399413718529,0.002843317577460781
-0.00027947,0.9619340562991576,0.003178589195089937
-0.0002794,0.9649164010810721,0.002843317577460781
-0.0002793300000000001,0.9655791443659417,0.002843317577460781
-0.00027926,0.965910516008377,0.002843317577460781
-0.00027919,0.9678987458629866,0.003513860812719094
-0.0002791200000000001,0.968892860790291,0.003513860812719094
-0.00027905,0.9698869757175963,0.002508045959831625
-0.00027898,0.9715438339297711,0.003178589195089937
-0.0002789100000000001,0.971875205572206,0.002843317577460934
-0.00027884,0.9725379488570759,0.002843317577460781
-0.00027877,0.9748575503541206,0.003178589195089937
-0.0002787000000000001,0.9751889219965554,0.003513860812718941
-0.00027863,0.9771771518511652,0.003513860812719094
-0.00027856,0.9778398951360351,0.002508045959831625
-0.0002784900000000001,0.9785026384209047,0.003178589195089632
-0.00027842,0.9798281249906448,0.002508045959831625
-0.00027835,0.9818163548452544,0.002172774342202469
-0.0002782800000000001,0.9818163548452544,0.002172774342202469
-0.00027821,0.9831418414149943,0.002172774342202469
-0.00027814,0.9828104697725593,0.002843317577460781
-0.00027807,0.9854614429120387,0.00317858919508948
-0.000278,0.9851300712696039,0.002172774342202469
-0.00027793,0.9861241861969088,0.002508045959831625
-0.00027786,0.9874496727666489,0.001837502724573466
-0.00027779,0.9881124160515184,0.002172774342202469
-0.00027772,0.9891065309788233,0.001837502724573313
-0.00027765,0.9897692742636937,0.001837502724573466
-0.00027758,0.990763389190998,0.002172774342202469
-0.00027751,0.991094760833433,0.002508045959831625
-0.00027744,0.9924202474031728,0.001502231106944614
-0.00027737,0.9927516190456077,0.002508045959831625
-0.0002773,0.9934143623304775,0.002172774342202469
-0.00027723,0.9944084772577819,0.001837502724573313
-0.00027716,0.9930829906880426,0.001837502724573313
-0.00027709,0.9937457339729125,0.002172774342202469
-0.00027702,0.9950712205426523,0.001837502724573466
-0.00027695,0.9950712205426523,0.002172774342202469
-0.00027688,0.9957339638275222,0.002172774342202469
-0.00027681,0.9977221936821311,0.00250804595983132
-0.00027674,0.9960653354699571,0.001837502724573313
-0.00027667,0.997059450397262,0.001502231106944157
-0.0002766,0.9983849369670015,0.001837502724573161
-0.00027653,0.9977221936821319,0.001502231106944157
-0.00027646,1.000041795179176,0.001837502724573313
-0.00027639,0.9993790518943058,0.001502231106944309
-0.00027632,0.997390822039697,0.001837502724573313
-0.00027625,0.9987163086094367,0.001502231106944157
-0.00027618,1.000373166821611,0.001837502724573161
-0.00027611,1.000041795179176,0.001502231106944157
-0.00027604,1.000041795179176,0.001502231106944157
-0.00027597,1.000704538464047,0.001837502724573008
-0.0002759,1.001035910106481,0.001166959489315001
-0.00027583,1.001035910106481,0.0004964162540566886
-0.00027576,1.003355511603526,0.001837502724573161
-0.00027569,1.003355511603526,0.001502231106944157
-0.00027562,1.003686883245961,0.001502231106944157
-0.00027555,1.002692768318657,0.001502231106944157
-0.00027548,1.004018254888396,0.001502231106944157
-0.00027541,1.003024139961091,0.001837502724573313
-0.00027534,1.003686883245961,0.001166959489315306
-0.00027527,1.003355511603526,0.001837502724573313
-0.0002752,1.002361396676221,0.001502231106944157
-0.00027513,1.002361396676221,0.0004964162540566886
-0.00027506,1.002030025033786,0.0004964162540566886
