#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AE3681
#Date Time: 2020-09-14 11:11:16.611
#Start: 12402 Hz
#Stop: 19682.2 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.44198 V
#Offset: -0.00025017 V
#Relative: no
#Channel: Channel 2
#Range: 5.4844 V
#Offset: 0.000101632 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
12402.02362,0.01738304209875359,-35.34476527856773,88.14632633896639
12440.26851244216,0.01653407676006532,-35.26993023552975,88.01651836749716
12478.63134304044,0.01528933951392134,-35.15804221631488,88.19901962625364
12517.11247548807,0.01160644325319204,-35.05153228403032,88.00684988030771
12555.71227459984,0.00689663897159956,-34.94627272870136,88.28022850599056
12594.43110631552,0.003489195261098085,-34.88140034412809,88.1334260288824
12633.26933770338,0.009633854338693666,-34.76713113102866,88.10906604922508
12672.2273369636,0.01404537887309543,-34.65104270104767,88.02885694050887
12711.30547343184,0.01621424482177845,-34.55138802259643,88.23966891360767
12750.50411758269,0.01782113144418782,-34.43003856922318,87.93281253850475
12789.82364103319,0.01847891057058302,-34.34470137497406,88.0723563019009
12829.26441654636,0.01845512641381578,-34.2150300915722,88.06817760312457
12868.82681803474,0.01854798171781947,-34.09034846638068,87.81925206343456
12908.51122056392,0.0178005161047837,-33.98797783944229,87.72797238930529
12948.31800035611,0.0176369650792783,-33.87401579312821,87.76923491119733
12988.24753479369,0.01801809991327849,-33.76399010627396,87.79997627293031
13028.3002024228,0.01773332267254709,-33.62959335101935,87.82256020822871
13068.47638295694,0.0186449245440015,-33.53601277908111,87.64321279716569
13108.77645728054,0.01786004899023377,-33.39925969332582,87.56574758956394
13149.20080745259,0.01990966742872035,-33.29912229585484,87.53911064901509
13189.74981671027,0.01863739059681267,-33.16605595200708,87.57253900614184
13230.42386947256,0.01895480138033717,-33.02568087407461,87.52563427945502
13271.2233513439,0.01961385108443701,-32.92631036877508,87.41953555283038
13312.14864911785,0.01620096938379661,-32.80462825429882,87.23851658659515
13353.20015078073,0.01296868411251677,-32.64595078716721,87.26857207056317
13394.37824551533,0.007969847341802552,-32.51362257470268,87.3102816416142
13435.6833237046,0.003593433713920601,-32.38241601900241,87.17482573913719
13477.11577693532,0.009847523167862231,-32.25293045609984,87.20327156057425
13518.67599800184,0.01450280212235649,-32.1308804604562,87.09061969321596
13560.36438090979,0.01750333977514059,-31.97468703904052,87.11259126526002
13602.18132087981,0.0182495468008671,-31.84608574274243,86.94985019692569
13644.12721435133,0.01922918878605163,-31.68842906835268,86.89777815198565
13686.20245898628,0.01953061039106005,-31.53348152640098,86.78501832729597
13728.4074536729,0.01993559822258843,-31.40980139637287,86.74417053162067
13770.74259852952,0.01968906030241102,-31.25863144652921,86.66169050731905
13813.2082949083,0.0203018055597254,-31.09386695528372,86.5049725505053
13855.8049453991,0.01902337150849696,-30.94688364728099,86.59178423620222
13898.53295383328,0.01920416534957788,-30.77335830368344,86.30096093122921
13941.39272528751,0.02057633496495275,-30.61964912840646,86.36883065394569
13984.38466608761,0.02046302410309836,-30.46573871953208,86.20446539906401
14027.50918381243,0.0199956920499289,-30.27765516099355,86.24191510142667
14070.76668729767,0.02019151766318619,-30.12158359894551,86.11827604400395
14114.15758663982,0.02100040319409654,-29.96076237693366,85.96788968163534
14157.68229319998,0.02074810969329208,-29.77264631937988,85.84984715243716
14201.3412196078,0.02049821496014492,-29.58600683848785,85.83019830788128
14245.13477976539,0.01857713519242896,-29.41218804255406,85.59186497887444
14289.06338885121,0.01582445816854804,-29.21138028739347,85.46675391952135
14333.12746332407,0.01246784531965519,-29.03249943253161,85.39558744199059
14377.327420927,0.006793952536220641,-28.83781623511804,85.27545029004227
14421.66368069128,0.009396713764155108,-28.63737049816494,85.15042499311998
14466.13666294036,0.0143300082613608,-28.4342448974899,85.02955025356472
14510.74678929389,0.01804064766028417,-28.22902806761159,84.72800478813696
14555.49448267169,0.01973738445320585,-28.01144490398358,84.72978858235423
14600.38016729774,0.0198268983102648,-27.78472874353355,84.4426013941257
14645.40426870426,0.02060374675292922,-27.55929842714378,84.32705012710426
14690.56721373568,0.02134413079882464,-27.34556689061682,84.07885549909378
14735.86943055274,0.02129866642289505,-27.1007911911509,83.89301205569667
14781.31134863652,0.02090769235529618,-26.85701615474225,83.64575527681055
14826.89339879252,0.01979506284213671,-26.59059087118657,83.48589075435629
14872.61601315471,0.02057387890849902,-26.33941348715879,83.1835505799864
14918.47962518972,0.02132463999025284,-26.07286763706433,82.85039398367883
14964.48466970082,0.02126505967348721,-25.80551197481757,82.66221629641845
15010.63158283216,0.02160441829319206,-25.51997416917925,82.34252352553892
15056.92080207284,0.02062228307624201,-25.2299030120242,82.09441803965871
15103.35276626107,0.02044115189213857,-24.9215354190485,81.64846730845557
15149.92791558832,0.02123531196360684,-24.62191641077166,81.35366012403085
15196.64669160352,0.02192011085777773,-24.29391346618564,81.01160115374373
15243.50953721725,0.02203924732138509,-23.96143331122036,80.56222478852003
15290.51689670588,0.02118313203315807,-23.61389741813298,80.13972212679269
15337.66921571586,0.01954097056000621,-23.24870963287387,79.58404626849006
15384.96694126788,0.01778494850470484,-22.87282380640853,79.05015087779014
15432.41052176115,0.01319530382599551,-22.46795240942585,78.47162476046792
15480.00040697764,0.007579795337244599,-22.07010364840887,77.78331426453826
