#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE3681
#Date Time: 2020-09-14 11:09:51.928
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Sweep
#Type: Sine
#Frequency: 16.4 kHz
#Period: 60.9756098 us
#Stop: 17 kHz
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.001020033783783783,0.460612614870373,0.1498622939262893
0.001021283783783783,0.3387128909990526,0.1491928121138678
0.001022533783783783,0.2114987377490856,0.1455106621455465
0.001023783783783783,0.07897015512065314,0.1394853258337554
0.001025033783783783,-0.05355842750783966,0.1307820622722753
0.001026283783783783,-0.1860870101363324,0.1197356123673199
0.001027533783783783,-0.3149619225670472,0.1070154579313105
0.001028783783783783,-0.4381902537829582,0.09262159896425387
0.001030033783783783,-0.5541112446034252,0.07621929455991949
0.001031283783783784,-0.6600676803390295,0.05814328562452929
0.001032533783783783,-0.7534023463004068,0.03939779487673459
0.001033783783783783,-0.8347795461600379,0.01964808141029007
0.001035033783783783,-0.9015420652284964,-0.0001016320561364956
0.001036283783783783,-0.9526934479973884,-0.01985134552257204
0.001037533783783783,-0.985908631613552,-0.03960105898900759
0.001038783783783783,-1.002184071585472,-0.05868129064302158
0.001040033783783783,-1.001519767913149,-0.07675729957839506
0.001041283783783783,-0.9839157205965822,-0.0931596039827311
0.001042533783783784,-0.9480433222911016,-0.1082229447622218
0.001043783783783783,-0.8952311803414253,-0.1212778401044359
0.001045033783783783,-0.8278043576005758,-0.1319895491031844
0.001046283783783783,-0.7454307022325275,-0.1403580717584499
0.001047533783783783,-0.6497709734179763,-0.1463834080702438
0.001048783783783783,-0.5428180821739782,-0.1504002989447713
0.001050033783783783,-0.4262327876811953,-0.1514045216634054
0.001051283783783783,-0.3020080009568,-0.1497308171323523
0.001052533783783783,-0.172800936689867,-0.1450444444454007
0.001053783783783784,-0.03960805038899053,-0.1380148854149704
0.001055033783783783,0.0932526840756035,-0.1289768809472837
0.001056283783783783,0.2241205075232881,-0.1175956901361175
0.001057533783783783,0.3516668126093563,-0.1042060538876866
0.001058783783783783,0.4735665364806768,-0.08847323129578027
0.001060033783783783,0.5855017052670972,-0.07207092689145994
0.001061283783783783,0.6868080152964472,-0.05399491795607077
0.001062533783783783,0.7764890110600482,-0.03457994539585484
0.001063783783783783,0.8528839333772652,-0.01516497283562123
0.001065033783783783,0.9146641749033501,0.004584740630823445
0.001066283783783783,0.959836824621312,0.02466919500346063
0.001067533783783783,0.9874054270227278,0.04341468575126386
0.001068783783783783,0.9983664376160618,0.06216017649906708
0.001070033783783783,0.9913912490566674,0.07923196271581645
0.001071283783783783,0.9674763168530406,0.09529952621392621
0.001072533783783783,0.9262894891689868,0.1100281260872075
0.001073783783783784,0.8681629178406675,0.1217440578045892
0.001075033783783783,0.7957538175574638,0.1321210258971184
0.001076283783783783,0.7083978846469083,0.1394853258337578
0.001077533783783783,0.6090844856346244,0.1448411803331277
0.001078783783783783,0.4984779241927995,0.1475191075828139
0.001080033783783783,0.3789032631746105,0.1475191075828139
0.001081283783783783,0.2526855654331888,0.1451759212393385
0.001082533783783783,0.1228141974940481,0.1401548076461792
0.001083783783783783,-0.01004653697066533,0.13279050770954
0.001085033783783784,-0.1422429677630562,0.1227482805232113
0.001086283783783783,-0.2734429430468427,0.110697607899629
0.001087533783783783,-0.3993284889521564,0.09697323074497977
0.001088783783783783,-0.5172423907894835,0.08023618543444877
0.001090033783783783,-0.6261881930505002,0.06349914012391017
0.001091283783783783,-0.7251694402266228,0.04508839028232609
0.001092533783783783,-0.809868158447885,0.02634289953451449
0.001093783783783783,-0.8819451068949272,0.006593186068087925
0.001095033783783783,-0.9370823116977915,-0.01282178649214583
0.001096283783783784,-0.9762762283648749,-0.03257149995859004
0.001097533783783783,-0.9988625532238559,-0.05165173161259538
0.001098783783783783,-1.004509134438604,-0.06939299964176629
0.001100033783783783,-0.9905587573198149,-0.08646478585851566
0.001101283783783783,-0.961329395737591,-0.1018628675442112
0.001102533783783783,-0.9141638350026601,-0.1152525037926359
0.001103783783783783,-0.8513871379680894,-0.1266336946038083
0.001105033783783783,-0.7726671527978174,-0.135671699071495
0.001106283783783783,-0.6806610941810085,-0.1427012581019254
0.001107533783783783,-0.5770297212985266,-0.1480571126012983
0.001108783783783783,-0.4640980970036218,-0.1493960762261408
0.001110033783783783,-0.3418662212961397,-0.1487265944137192
0.001111283783783783,-0.2136556125377483,-0.1453791853516115
0.001112533783783783,-0.08245563725390198,-0.1396885899460284
0.001113783783783783,0.05140155271917649,-0.1309853263845523
0.001115033783783783,0.1832658316754069,-0.1202736173858036
0.001116283783783784,0.3131371996146621,-0.1072187220435773
0.001117533783783783,0.4353690753220886,-0.09349434488894187
0.001118783783783783,0.5506257624702242,-0.07709204048460598
0.001120033783783783,0.655917894533415,-0.05935077245544313
0.001121283783783783,0.7505811678394813,-0.04094002261385067
0.001122533783783783,0.8312940640267589,-0.02185979095983667
0.001123783783783783,0.8973922794229244,-0.001775336587190355
0.001125033783783783,0.9468829030109857,0.0179743768792362
0.001126283783783783,0.9810945421356567,0.03671986762704842
0.001127533783783784,0.997369982107576,0.05546535837485971
